channel_2_AMP,channel_2_LAT,channel_2_LAR,channel_2_AAMP,channel_2_ALAR,channel_2_PAR,channel_2_NAR,channel_2_TAR,channel_2_ATAR,channel_2_TAAR,channel_2_AASS,channel_2_PP,channel_2_PPT,channel_2_PPS,channel_2_ZC,channel_2_ZCD,channel_2_SSA,channel_2_FFT_MODE,channel_2_FFT_MEAN,channel_2_FFT_MED,channel_3_AMP,channel_3_LAT,channel_3_LAR,channel_3_AAMP,channel_3_ALAR,channel_3_PAR,channel_3_NAR,channel_3_TAR,channel_3_ATAR,channel_3_TAAR,channel_3_AASS,channel_3_PP,channel_3_PPT,channel_3_PPS,channel_3_ZC,channel_3_ZCD,channel_3_SSA,channel_3_FFT_MODE,channel_3_FFT_MEAN,channel_3_FFT_MED,channel_4_AMP,channel_4_LAT,channel_4_LAR,channel_4_AAMP,channel_4_ALAR,channel_4_PAR,channel_4_NAR,channel_4_TAR,channel_4_ATAR,channel_4_TAAR,channel_4_AASS,channel_4_PP,channel_4_PPT,channel_4_PPS,channel_4_ZC,channel_4_ZCD,channel_4_SSA,channel_4_FFT_MODE,channel_4_FFT_MEAN,channel_4_FFT_MED,channel_5_AMP,channel_5_LAT,channel_5_LAR,channel_5_AAMP,channel_5_ALAR,channel_5_PAR,channel_5_NAR,channel_5_TAR,channel_5_ATAR,channel_5_TAAR,channel_5_AASS,channel_5_PP,channel_5_PPT,channel_5_PPS,channel_5_ZC,channel_5_ZCD,channel_5_SSA,channel_5_FFT_MODE,channel_5_FFT_MEAN,channel_5_FFT_MED,channel_6_AMP,channel_6_LAT,channel_6_LAR,channel_6_AAMP,channel_6_ALAR,channel_6_PAR,channel_6_NAR,channel_6_TAR,channel_6_ATAR,channel_6_TAAR,channel_6_AASS,channel_6_PP,channel_6_PPT,channel_6_PPS,channel_6_ZC,channel_6_ZCD,channel_6_SSA,channel_6_FFT_MODE,channel_6_FFT_MEAN,channel_6_FFT_MED,channel_7_AMP,channel_7_LAT,channel_7_LAR,channel_7_AAMP,channel_7_ALAR,channel_7_PAR,channel_7_NAR,channel_7_TAR,channel_7_ATAR,channel_7_TAAR,channel_7_AASS,channel_7_PP,channel_7_PPT,channel_7_PPS,channel_7_ZC,channel_7_ZCD,channel_7_SSA,channel_7_FFT_MODE,channel_7_FFT_MEAN,channel_7_FFT_MED,channel_8_AMP,channel_8_LAT,channel_8_LAR,channel_8_AAMP,channel_8_ALAR,channel_8_PAR,channel_8_NAR,channel_8_TAR,channel_8_ATAR,channel_8_TAAR,channel_8_AASS,channel_8_PP,channel_8_PPT,channel_8_PPS,channel_8_ZC,channel_8_ZCD,channel_8_SSA,channel_8_FFT_MODE,channel_8_FFT_MEAN,channel_8_FFT_MED,trigger
27.66721642984713,432,15.614147563249713,27.66721642984713,15.614147563249713,780.5934179574083,-844.0598321520849,-63.466414194676645,63.466414194676645,1624.6532501094932,0.46346401077833793,43.810502381520806,100,0.43810502381520805,1,0.01,513.5509034847282,7.028112449799197,124.3849588783164,104,18.259420901584203,428,23.439954766739966,18.259420901584203,23.439954766739966,728.4342270856486,-685.8721737801334,42.56205330551518,42.56205330551518,1414.306400865782,0.4273085554851189,33.34990270745487,216,0.1543976977196985,5,0.023148148148148147,607.0348489036363,7.028112449799197,124.54210740787477,103,20.923349126188192,12,0.5735219504118725,20.923349126188192,0.5735219504118725,832.4826234681473,-906.6099199011528,-74.12729643300554,74.12729643300554,1739.0925433693,0.5584081801771387,39.77085062394394,48,0.8285593879988321,2,0.041666666666666664,889.0440674007928,7.028112449799197,124.35399790412016,103,21.703041004477058,292,13.454335728332456,21.703041004477058,13.454335728332456,767.7591197879055,-865.1312448711844,-97.37212508327889,97.37212508327889,1632.89036465909,0.49629613111212406,38.70685398898529,212,0.18257949994804382,10,0.04716981132075472,857.1012443252214,7.028112449799197,124.13433148618526,68,24.998298452699746,432,17.281176189547622,24.998298452699746,17.281176189547622,988.9647680444405,-1130.3886218816708,-141.42385383723035,141.42385383723035,2119.353389926111,0.7692903971658187,52.899671555269634,184,0.2874982149742915,12,0.06521739130434782,668.3753132984829,2.0080321285140563,124.11371427335096,56,19.494261446278482,304,15.594332764939633,19.494261446278482,15.594332764939633,722.3707529973692,-755.406718758275,-33.03596576090581,33.03596576090581,1477.7774717556442,0.6667390259587453,36.1314320018934,92,0.3927329565423196,5,0.05434782608695652,1026.4205729895118,7.028112449799197,124.72914351094471,112,16.233411625655247,432,26.61178130401549,16.233411625655247,26.61178130401549,667.0805127230072,-767.0956406499619,-100.01512792695462,100.01512792695462,1434.176153372969,0.45916117656195077,29.30480365025878,60,0.4884133941709797,0,0.0,602.1828288305417,7.028112449799197,124.07472387286337,119,happiness
12.139608951022351,384,31.631990910848984,12.139608951022351,31.631990910848984,554.0042467879227,-522.396226928327,31.608019859595743,31.608019859595743,1076.4004737162497,0.41371795368494785,26.79960069048333,56,0.4785642980443452,1,0.017857142857142856,1089.6713539389737,7.028112449799197,124.61159602764485,114,14.595500069633307,700,47.95998743862064,14.595500069633307,47.95998743862064,534.484687298515,-540.1858182458993,-5.701130947384286,5.701130947384286,1074.6705055444145,0.35232769350037285,28.228892448726448,372,0.07588411948582378,11,0.02956989247311828,519.3192960811239,3.0120481927710845,124.92942596296872,125,15.717973749326413,700,44.53500248592782,15.717973749326413,44.53500248592782,577.4839285331594,-553.0342003604774,24.449728172682057,24.449728172682057,1130.518128893637,0.3870534606239437,32.03828213495772,372,0.08612441434128419,10,0.026881720430107527,555.0802395030729,3.0120481927710845,124.72339467365875,123,16.405645582492124,696,42.42442008760457,16.405645582492124,42.42442008760457,674.7110720674182,-668.21204968384,6.499022383578222,6.499022383578222,1342.9231217512581,0.4467191281608029,33.4701270878156,364,0.0919508985929,8,0.02197802197802198,2440.1952983003735,3.0120481927710845,124.93749122216929,125,16.45021867301717,580,35.257889972694265,16.45021867301717,35.257889972694265,669.4398281833397,-645.2993440021335,24.14048418120626,24.14048418120626,1314.7391721854733,0.739434321525516,35.76855444155714,248,0.14422804210305298,18,0.07258064516129033,654.895677962815,33.13253012048193,124.80728453496053,123,13.975996838603592,700,50.08587280633217,13.975996838603592,50.08587280633217,642.0121706647303,-706.8874887526433,-64.875318087913,64.875318087913,1348.8996594173736,0.5760508611259024,33.762209138796536,44,0.7673229349726486,2,0.045454545454545456,888.4106360168037,5.020080321285141,124.4266017400111,103,11.087879183403947,208,18.75922316247178,11.087879183403947,18.75922316247178,560.6244151221254,-595.9766196354933,-35.35220451336795,35.35220451336795,1156.6010347576187,0.3902537819782288,30.345743933436353,124,0.24472374139868028,1,0.008064516129032258,529.3942400102181,5.020080321285141,124.59914549856413,95,happiness
10.087099837306251,176,17.448027960334,10.087099837306251,17.448027960334,445.6618595304186,-427.2379634560526,18.423896074365985,18.423896074365985,872.8998229864712,0.3561766253255946,21.456831050126365,60,0.3576138508354394,1,0.016666666666666666,549.4566423384618,6.024096385542169,124.73238112769722,103,11.444846390500837,400,34.95022880621604,11.444846390500837,34.95022880621604,465.8136052426509,-420.1091146944939,45.704490548157025,45.704490548157025,885.9227199371448,0.3196703331600225,22.13829978765887,84,0.2635511879483199,3,0.03571428571428571,732.8988468000321,5.020080321285141,124.3772653673391,119,16.04098255765557,8,0.49872256710247426,16.04098255765557,0.49872256710247426,540.8399076231179,-486.1554490038083,54.68445861930962,54.68445861930962,1026.9953566269262,0.34804564793293413,28.903260574420294,448,0.06451620663933101,9,0.020089285714285716,718.5392562216095,5.020080321285141,124.35326972918935,119,18.183044260442728,8,0.43997033089800186,18.183044260442728,0.43997033089800186,672.7907519778344,-607.9429423441435,64.84780963369087,64.84780963369087,1280.733694321978,0.3975562600299279,34.56905197126657,448,0.07716306243586288,7,0.015625,939.9676047559074,5.020080321285141,124.33193850554059,119,17.93372387592689,960,53.53043275572253,17.93372387592689,53.53043275572253,693.7877310856084,-618.0681019753432,75.71962911026515,75.71962911026515,1311.8558330609517,0.634093508268358,33.634830456393985,720,0.0467150423005472,26,0.03611111111111111,580.626654654452,9.036144578313253,124.357241596489,120,16.8582678929294,136,8.067258206107898,16.8582678929294,8.067258206107898,770.7515689056461,-649.9799446764188,120.77162422922731,120.77162422922731,1420.731513582065,0.6107096849458628,34.9112261437829,124,0.2815421463208298,2,0.016129032258064516,540.0291729985329,5.020080321285141,123.97959475838458,107,14.042276227073891,8,0.5697082061792648,14.042276227073891,0.5697082061792648,694.324107305062,-511.80985075001274,182.5142565550492,182.5142565550492,1206.1339580550748,0.3729310803055249,29.57764214748215,428,0.06910664053150034,9,0.02102803738317757,3345.6457414141946,5.020080321285141,122.96477450023424,67,happiness
21.28182536317999,432,20.299010664160875,21.28182536317999,20.299010664160875,1189.7051905985654,-1119.7234018297986,69.98178876876682,69.98178876876682,2309.428592428364,0.4651299357158647,63.72475457605303,144,0.44253301788925714,7,0.04861111111111111,758.5922250819742,3.0120481927710845,124.50922756268776,117,20.407308492932515,444,21.756911263127456,20.407308492932515,21.756911263127456,1188.2813330176452,-1199.065393459237,-10.784060441591691,10.784060441591691,2387.3467264768824,0.3725050252209879,59.72955708672624,128,0.46663716474004874,3,0.0234375,621.1703523693756,3.0120481927710845,124.91575217865406,124,15.649173531403134,880,56.23300158529826,15.649173531403134,56.23300158529826,889.3373658016071,-782.5014505631436,106.83591523846349,106.83591523846349,1671.8388163647508,0.361425861354215,35.28139085742153,308,0.11454997031630366,7,0.022727272727272728,1258.5103352713093,3.0120481927710845,123.97856245570331,88,18.370500571680136,880,47.90288629132966,18.370500571680136,47.90288629132966,810.683858676343,-712.9635598549303,97.72029882141271,97.72029882141271,1523.6474185312732,0.37719794480089525,39.12792706526213,100,0.3912792706526213,1,0.01,629.3635688185522,5.020080321285141,124.06572781701024,106,19.319013141617944,888,45.9650807984093,19.319013141617944,45.9650807984093,752.6235768660313,-692.7927727009987,59.83080416503253,59.83080416503253,1445.41634956703,0.6153902461411858,44.24430894005507,320,0.1382634654376721,11,0.034375,1216.3200476000231,4.016064257028113,124.50081569491935,95,17.702456771208638,384,21.691904404169453,17.702456771208638,21.691904404169453,854.2000612254534,-800.2806216818802,53.91943954357316,53.91943954357316,1654.4806829073336,0.5241256357002706,35.59599843497823,400,0.08898999608744557,14,0.035,627.3530984722912,2.0080321285140563,124.52048711932746,60,15.915425911605857,880,55.29226832429824,15.915425911605857,55.29226832429824,614.3674659528979,-640.4952915397371,-26.127825586839208,26.127825586839208,1254.862757492635,0.3579190957482558,34.10792760538105,96,0.3552909125560526,2,0.020833333333333332,611.4572589926875,6.024096385542169,124.7126841595607,115,happiness
15.286844577629873,580,37.94111970293383,15.286844577629873,37.94111970293383,614.1299362438012,-691.1954979264943,-77.0655616826931,77.0655616826931,1305.3254341702955,0.3733145428544809,30.112501556301766,88,0.34218751768524736,0,0.0,882.3447946189582,3.0120481927710845,124.16824778525958,115,17.61242140160412,292,16.579208124863793,17.61242140160412,16.579208124863793,546.3298972955015,-573.2497489612699,-26.91985166576842,26.91985166576842,1119.5796462567714,0.3417652152388194,28.010350818232887,96,0.2917744876899259,2,0.020833333333333332,588.0558685964287,3.0120481927710845,124.688868619183,123,19.4626021396732,576,29.5952204061071,19.4626021396732,29.5952204061071,671.7681368291991,-777.317173890392,-105.54903706119296,105.54903706119296,1449.0853107195912,0.3575079720028662,31.870796599374103,76,0.4193525868338698,0,0.0,643.2516145246151,3.0120481927710845,123.93098324942237,113,21.066255107675847,360,17.08894144497604,21.066255107675847,17.08894144497604,745.0152284518615,-854.0941504014274,-109.07892194956594,109.07892194956594,1599.109378853289,0.3896731396411391,36.59987804268053,124,0.29516030679581073,1,0.008064516129032258,693.0896952423702,3.0120481927710845,123.98635043912503,105,17.476278506338726,576,32.95896204624355,17.476278506338726,32.95896204624355,658.5055314459937,-754.2197012878848,-95.71416984189113,95.71416984189113,1412.7252327338786,0.594011350737232,31.45054823859411,288,0.10920329249511844,7,0.024305555555555556,891.1440556031515,3.0120481927710845,124.17678208597403,103,20.678854046691,360,17.409088491419894,20.678854046691,17.409088491419894,666.9342182463108,-779.2136108630673,-112.27939261675647,112.27939261675647,1446.147829109378,0.5995105135367403,38.633051298940345,136,0.284066553668679,5,0.03676470588235294,1161.9095829674247,3.0120481927710845,124.06094628127559,55,19.63455017272415,576,29.33604258477821,19.63455017272415,29.33604258477821,620.1383865116807,-682.3308474496891,-62.19246093800848,62.19246093800848,1302.4692339613698,0.380038881743983,32.52030912211995,72,0.45167096002944374,0,0.0,940.0199078502459,3.0120481927710845,124.3531210807705,116,happiness
14.650218270208368,228,15.562908060123885,14.650218270208368,15.562908060123885,719.1297797429385,-720.181597482526,-1.0518177395874773,1.0518177395874773,1439.3113772254644,0.42878638783055867,33.072126437327945,700,0.047245894910468496,18,0.025714285714285714,3509.6773848892967,6.024096385542169,124.9888489191389,120,14.52027998742006,808,55.64630989898454,14.52027998742006,55.64630989898454,780.1295704246984,-724.8844204525021,55.24514997219626,55.24514997219626,1505.0139908772005,0.42478854877701633,32.432785663199134,192,0.16892075866249548,7,0.036458333333333336,750.6309114628348,6.024096385542169,124.47803743663296,113,16.473864829917463,40,2.428088394130669,16.473864829917463,2.428088394130669,899.9050512689323,-810.6901641082844,89.21488716064789,89.21488716064789,1710.5952153772168,0.4479915430099803,34.680971722982676,576,0.06021002035240048,10,0.017361111111111112,432.0826067317732,6.024096385542169,124.23134526773568,114,20.495490287563733,44,2.146813732321317,20.495490287563733,2.146813732321317,886.8139666039021,-782.6150265778504,104.19894002605179,104.19894002605179,1669.4289931817525,0.46968067817491327,39.23199978741266,144,0.27244444296814346,2,0.013888888888888888,801.9203247172404,6.024096385542169,124.05795587282184,60,19.77585715964692,972,49.15084044920125,19.77585715964692,49.15084044920125,900.0691708998111,-844.5780194545046,55.491151445306514,55.491151445306514,1744.6471903543156,0.6646556031638913,40.64120849458597,784,0.05183827614105353,20,0.025510204081632654,1590.6991253472445,12.048192771084338,124.54710254811357,115,17.69460004525496,44,2.486634334060531,17.69460004525496,2.486634334060531,851.3047693870595,-777.9014779788099,73.40329140824963,73.40329140824963,1629.2062473658693,0.6300066206489761,38.3804839021097,376,0.1020757550588024,13,0.034574468085106384,1237.997777035786,12.048192771084338,124.42934891779238,98,27.11237479068027,44,1.6228751756236697,27.11237479068027,1.6228751756236697,1003.1811805215691,-832.052099192658,171.12908132891107,171.12908132891107,1835.2332797142271,0.525983927664056,47.58736023236814,144,0.33046777939144545,3,0.020833333333333332,1128.0927039992216,11.04417670682731,123.69442029117025,105,sadness
21.76964061481863,164,7.533427074049396,21.76964061481863,7.533427074049396,657.9909185777774,-655.3515800050435,2.639338572733891,2.639338572733891,1313.342498582821,0.36869283984089424,43.100716201118665,64,0.6734486906424791,2,0.03125,816.5696862078288,9.036144578313253,124.97276971687266,125,18.49977271286905,164,8.864973778078701,18.49977271286905,8.864973778078701,631.8597732878661,-639.0006239105292,-7.140850622663038,7.140850622663038,1270.8603971983953,0.3499630322791475,36.98396217010105,64,0.5778744089078289,2,0.03125,1484.6363734552583,9.036144578313253,124.92180821677657,124,21.093667880830107,164,7.7748450827294455,21.093667880830107,7.7748450827294455,739.4111179275393,-770.6750924704095,-31.263974542870187,31.263974542870187,1510.086210397949,0.40901967209943346,42.21944701337223,48,0.8795718127785882,1,0.020833333333333332,544.3003892950027,9.036144578313253,124.68723597268647,77,21.67673428782535,164,7.5657152882161745,21.67673428782535,7.5657152882161745,688.1482855657047,-791.3956221509501,-103.24733658524542,103.24733658524542,1479.5439077166548,0.40787585463421017,37.453898204189194,40,0.9363474551047298,0,0.0,472.93512409852036,9.036144578313253,123.95330307490838,65,19.146914385291073,160,8.35643784582409,19.146914385291073,8.35643784582409,683.4327112977875,-735.3196629416002,-51.88695164381272,51.88695164381272,1418.7523742393878,0.5592004733893989,41.64863374444117,400,0.10412158436110293,14,0.035,1422.1165935369697,11.04417670682731,124.51800479019131,109,21.00164930220239,168,7.999371743741205,21.00164930220239,7.999371743741205,738.9411267903558,-841.3176910572588,-102.37656426690296,102.37656426690296,1580.2588178476146,0.5725478838295747,41.2735424347198,40,1.031838560867995,0,0.0,499.4782533217986,12.048192771084338,124.12746654184451,114,19.121346760796442,168,8.785992017279984,19.121346760796442,8.785992017279984,610.0492798611319,-724.2953082744737,-114.24602841334172,114.24602841334172,1334.3445881356056,0.41709482540828047,34.845510721451014,140,0.24889650515322154,3,0.02142857142857143,843.5251097144053,11.04417670682731,123.77369294351762,76,sadness
21.864882343325444,500,22.867719667955672,21.864882343325444,22.867719667955672,716.6366523987176,-709.6422971499942,6.994355248723423,6.994355248723423,1426.2789495487118,0.45774066895133014,41.01283034530137,124,0.3307486318169465,2,0.016129032258064516,816.4897217621613,11.04417670682731,124.92653813305418,100,20.713589953591963,500,24.138741817339806,20.713589953591963,24.138741817339806,563.9744454069862,-587.4598731009107,-23.48542769392452,23.48542769392452,1151.434318507897,0.3801138019688072,34.703336702556996,44,0.7887121977853863,1,0.022727272727272728,525.2435472810979,11.04417670682731,124.71954685991703,58,15.335057947471993,208,13.563691817303443,15.335057947471993,13.563691817303443,671.560703285481,-758.1360541837278,-86.57535089824671,86.57535089824671,1429.696757469209,0.4252144418608534,34.744517751935355,252,0.13787507044418792,5,0.01984126984126984,763.52334963164,6.024096385542169,124.12721707788506,102,15.1586544053741,208,13.721534539784685,15.1586544053741,13.721534539784685,659.5299558598116,-686.90529383954,-27.375337979728442,27.375337979728442,1346.4352496993515,0.4291239220030714,34.84381790512406,248,0.14049926574646798,6,0.024193548387096774,655.7562803444703,11.04417670682731,124.71854557658665,114,15.522483488975945,28,1.8038350641432845,15.522483488975945,1.8038350641432845,689.9889015474365,-701.8783357657937,-11.889434218357223,11.889434218357223,1391.8672373132304,0.5889276987066446,29.885860253037468,340,0.08789958897952196,13,0.03823529411764706,1479.8138041481845,11.04417670682731,124.884330750438,123,23.275108816920767,500,21.48217668638804,23.275108816920767,21.48217668638804,877.6360276957067,-859.7889047508343,17.847122944872467,17.847122944872467,1737.4249324465409,0.6418401006301188,48.50396134665946,44,1.1023627578786241,0,0.0,538.2430435442343,12.048192771084338,124.85078025848159,122,17.014172631845206,500,29.38726500659553,17.014172631845206,29.38726500659553,739.9377279860729,-674.6438391789361,65.2938888071368,65.2938888071368,1414.581567165009,0.45215073599981814,35.46699230886743,116,0.30574993369713305,2,0.017241379310344827,3139.4677184363222,11.04417670682731,124.29776938362158,97,sadness
16.215545301878777,300,18.500765433108263,16.215545301878777,18.500765433108263,750.8078156987089,-745.9122093693805,4.895606329328302,4.895606329328302,1496.7200250680894,0.36993827780944055,31.975499155325835,84,0.3806607042300695,4,0.047619047619047616,496.40944352934883,7.028112449799197,124.9428657772913,121,14.579775687388734,756,51.852649602416555,14.579775687388734,51.852649602416555,805.3629442329958,-815.9799835218714,-10.617039288875617,10.617039288875617,1621.342927754867,0.3571699123458877,41.190632585220214,368,0.11193106680766363,8,0.021739130434782608,645.4934934891978,7.028112449799197,124.88852177115507,96,18.27267521177141,756,41.37325220518222,18.27267521177141,41.37325220518222,988.1438427143346,-922.271553125855,65.87228958847959,65.87228958847959,1910.4153958401896,0.40897439753707565,47.46948409417908,360,0.13185967803938634,10,0.027777777777777776,496.36168647969697,4.016064257028113,124.43108741784424,112,20.668628391783198,480,23.223602016611018,20.668628391783198,23.223602016611018,1014.2654123639661,-976.8127245163676,37.452687847598554,37.452687847598554,1991.0781368803337,0.4274801409957415,52.096538166238176,84,0.6201968829314068,3,0.03571428571428571,578.1107498518941,4.016064257028113,124.67555024273952,77,16.30783017564467,580,35.5657370571724,16.30783017564467,35.5657370571724,951.7084412481545,-975.9723931388542,-24.263951890699673,24.263951890699673,1927.6808343870086,0.5577971981666622,41.60017320768041,60,0.6933362201280069,3,0.05,482.52004926872013,7.028112449799197,124.80836928485925,121,16.601054795937497,504,30.35951668103256,16.601054795937497,30.35951668103256,786.1158872002343,-769.527785953669,16.588101246565316,16.588101246565316,1555.6436731539034,0.4571954867419881,43.69518371175667,108,0.4045850343681173,4,0.037037037037037035,647.0004889306299,5.020080321285141,124.84386505080677,114,19.348603649934315,488,25.221458293795617,19.348603649934315,25.221458293795617,884.6595923776908,-898.3398088703467,-13.680216492655859,13.680216492655859,1782.9994012480374,0.42532096177783,42.24736398361242,148,0.2854551620514353,4,0.02702702702702703,727.7483686061428,3.0120481927710845,124.87544989532394,116,sadness
17.57870313812947,608,34.5873068805175,17.57870313812947,34.5873068805175,724.9285686383242,-708.7659275876335,16.162641050690695,16.162641050690695,1433.6944962259577,0.4332732882703456,32.774620896529306,180,0.1820812272029406,5,0.027777777777777776,588.7114925975237,2.0080321285140563,124.84180821592784,119,16.33553317137703,872,53.38056559598008,16.33553317137703,53.38056559598008,600.1991913628534,-537.9263325697976,62.272858793055775,62.272858793055775,1138.125523932651,0.3951414434485855,29.76638024822384,472,0.06306436493267763,12,0.025423728813559324,661.7066346988391,3.0120481927710845,124.28558308636495,101,18.178329085704625,600,33.006333924928114,18.178329085704625,33.006333924928114,633.7354891589275,-618.181251288433,15.55423787049449,15.55423787049449,1251.9167404473606,0.42246062343382,33.90855265480637,196,0.17300281966737943,6,0.030612244897959183,698.9665123168494,8.032128514056225,124.82899550322787,111,15.455906695020433,592,38.302508657789055,15.455906695020433,38.302508657789055,619.7940721553078,-569.9246298502189,49.86944230508891,49.86944230508891,1189.7187020055267,0.39120009981154535,34.97950108266308,156,0.22422757104271204,4,0.02564102564102564,858.3901396898376,3.0120481927710845,124.44547551463745,91,15.833962697518796,608,38.398473686898,15.833962697518796,38.398473686898,656.9972883600105,-594.8574977101171,62.139790649893484,62.139790649893484,1251.8547860701276,0.5115331475437451,31.90861750926089,156,0.20454241993115954,6,0.038461538461538464,654.573306436474,3.0120481927710845,124.37586908265675,116,17.437467298367775,968,55.512648909203065,17.437467298367775,55.512648909203065,616.319994221494,-546.2143170747579,70.10567714673607,70.10567714673607,1162.5343112962519,0.5551421701677716,31.543256692416584,568,0.05553390262749398,24,0.04225352112676056,1237.5176688676318,11.04417670682731,124.33074769070669,116,15.106947850269352,968,64.0764772338008,15.106947850269352,64.0764772338008,622.3799082398664,-563.0678814618611,59.31202677800525,59.31202677800525,1185.4477897017275,0.3546784145619452,31.66151004393786,536,0.0590699814252572,12,0.022388059701492536,921.4630888770523,3.0120481927710845,124.30183161271228,112,sadness
